model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
lightgbm,val_weighted,14,30,0.3220020639834881,0.3055936524491052,0.7333333333333333,3.465816144566439
random_forest,mean,6,10,0.48519183093164175,0.26409992832550905,0.5666666666666667,3.5170995356877546
random_forest,mean,6,20,0.5200158232312345,0.23590606117906063,0.5833333333333334,3.4434204963307193
random_forest,mean,6,30,0.5200158232312345,0.23590606117906063,0.5833333333333334,3.4434204963307202
random_forest,mean,7,10,0.4464515208623988,0.24243714965272814,0.5666666666666667,3.4673747046447487
random_forest,mean,7,20,0.48495228638251325,0.21684963356442563,0.6,3.3889930498938874
random_forest,mean,7,30,0.48495228638251325,0.21684963356442563,0.6,3.3889930498938874
random_forest,mean,8,10,0.4060622904907404,0.2645951522347737,0.5666666666666667,3.507657594170812
random_forest,mean,8,20,0.4453371821022151,0.2426033937125386,0.6,3.42781656248429
random_forest,mean,8,30,0.4453371821022151,0.2426033937125386,0.6,3.42781656248429
random_forest,mean,10,10,0.36219312723409064,0.2833644237296181,0.6333333333333334,3.486690781358051
random_forest,mean,10,20,0.396131197782888,0.25750213666892,0.6333333333333334,3.4083027802134125
random_forest,mean,10,30,0.396131197782888,0.25750213666892,0.6333333333333334,3.4083027802134134
random_forest,mean,12,10,0.33081392596724407,0.2764794450255888,0.6333333333333334,3.6789827760875986
random_forest,mean,12,20,0.37174708993015626,0.2616879418935397,0.65,3.5666013862007944
random_forest,mean,12,30,0.37174708993015626,0.2616879418935397,0.65,3.5666013862007944
random_forest,mean,14,10,0.3054784018870706,0.2521339467335562,0.6833333333333333,3.7360516793820877
random_forest,mean,14,20,0.35019607843137257,0.2385236291631588,0.7,3.652842131110784
random_forest,mean,14,30,0.35019607843137257,0.2385236291631588,0.7,3.652842131110784
random_forest,recency_weighted,6,10,0.49572166249695204,0.2384444375978077,0.5833333333333334,3.48728480039386
random_forest,recency_weighted,6,20,0.5095799916948933,0.21367425689517713,0.5833333333333334,3.446698469717758
random_forest,recency_weighted,6,30,0.5095799916948933,0.21367425689517713,0.5833333333333334,3.446698469717758
random_forest,recency_weighted,7,10,0.4610038716147068,0.22014721730059672,0.5833333333333334,3.4403450606266057
random_forest,recency_weighted,7,20,0.4768819984538258,0.1972513423223911,0.6,3.3971829440899937
random_forest,recency_weighted,7,30,0.4768819984538258,0.1972513423223911,0.6,3.3971829440899937
random_forest,recency_weighted,8,10,0.4208892917009779,0.23907635725783577,0.5833333333333334,3.4754039279686695
random_forest,recency_weighted,8,20,0.43853676315251267,0.21262722299070702,0.6,3.431364197215742
random_forest,recency_weighted,8,30,0.43853676315251267,0.21262722299070702,0.6,3.4313641972157427
random_forest,recency_weighted,10,10,0.3757373323263926,0.2547491514875946,0.6333333333333334,3.4309507237460997
random_forest,recency_weighted,10,20,0.39485659675184265,0.224802871262405,0.6333333333333334,3.3887681169889654
random_forest,recency_weighted,10,30,0.39485659675184265,0.224802871262405,0.6333333333333334,3.3887681169889654
random_forest,recency_weighted,12,10,0.3486209082044322,0.24809404316599656,0.6833333333333333,3.5829414738059087
random_forest,recency_weighted,12,20,0.3620531428906714,0.21468533042498797,0.6833333333333333,3.5234234223041043
random_forest,recency_weighted,12,30,0.3620531428906714,0.21468533042498797,0.6833333333333333,3.5234234223041048
random_forest,recency_weighted,14,10,0.3249859943977591,0.21211156036934645,0.7166666666666666,3.6232434898546715
