model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
ridge,recency_weighted,10,20,0.8048480599739214,0.05211364099182594,0.5333333333333334,2.7283932405037286
ridge,recency_weighted,10,30,0.8048480599739214,0.05211364099182594,0.5333333333333334,2.7283932405037286
ridge,recency_weighted,12,10,0.7836544112963193,0.08306733803720616,0.6,2.8771449853955624
ridge,recency_weighted,12,20,0.7843940111399187,0.08137611069502348,0.5833333333333333,2.865846101754729
ridge,recency_weighted,12,30,0.7843940111399187,0.08137611069502348,0.5833333333333333,2.865846101754729
ridge,val_weighted,4,10,0.8076947201235083,0.019205604210360046,0.5166666666666667,2.6181929405433166
ridge,val_weighted,4,20,0.8076636873467573,0.017407614008458895,0.5166666666666666,2.601199829597841
ridge,val_weighted,4,30,0.8076636873467573,0.017407614008458895,0.5166666666666666,2.601199829597841
ridge,val_weighted,6,10,0.8188501941575979,0.027327973401568513,0.5333333333333333,2.5930219891886663
ridge,val_weighted,6,20,0.8200108016981623,0.026303495745467923,0.5333333333333333,2.570191717789219
ridge,val_weighted,6,30,0.8200108016981623,0.026303495745467923,0.5333333333333333,2.570191717789219
ridge,val_weighted,8,10,0.8213873329497572,0.03789599922050914,0.5333333333333333,2.6408322059147684
ridge,val_weighted,8,20,0.8237926395995905,0.0352623840942072,0.5333333333333333,2.6138513760482325
ridge,val_weighted,8,30,0.8237926395995905,0.0352623840942072,0.5333333333333333,2.6138513760482325
ridge,val_weighted,10,10,0.8058108893551982,0.055312738799918694,0.55,2.723892478418277
ridge,val_weighted,10,20,0.8077096679200994,0.0512971413781852,0.55,2.7039173152867333
ridge,val_weighted,10,30,0.8077096679200994,0.0512971413781852,0.55,2.7039173152867333
ridge,val_weighted,12,10,0.7845649210513816,0.0843247922983351,0.6,2.8656551755084463
ridge,val_weighted,12,20,0.7856690123370212,0.07870629570095358,0.5833333333333333,2.839159748127494
ridge,val_weighted,12,30,0.7856690123370212,0.07870629570095358,0.5833333333333333,2.839159748127494
xgboost,mean,4,10,0.8111901073219538,0.028268587266845335,0.5,2.603830589447215
xgboost,mean,4,20,0.8148224560167586,0.030118871313351094,0.5,2.6123295771095623
xgboost,mean,4,30,0.8148224560167586,0.030118871313351094,0.5,2.6123295771095623
xgboost,mean,6,10,0.8223230027481637,0.031036402427030506,0.5,2.591343054072293
xgboost,mean,6,20,0.8250873993642391,0.03200106034449894,0.5166666666666667,2.593601089395631
xgboost,mean,6,30,0.8250873993642391,0.03200106034449894,0.5166666666666667,2.593601089395631
xgboost,mean,8,10,0.8235379941902202,0.03692882376088141,0.5,2.641657431304497
xgboost,mean,8,20,0.8259935510969232,0.03918603663965673,0.5166666666666667,2.643968362523184
xgboost,mean,8,30,0.8259935510969232,0.03918603663965673,0.5166666666666667,2.643968362523184
xgboost,mean,10,10,0.8021070657569348,0.04709971286839116,0.5166666666666667,2.772938858447937
xgboost,mean,10,20,0.802480769594994,0.0502328044440773,0.5166666666666667,2.7658712652937494
xgboost,mean,10,30,0.802480769594994,0.0502328044440773,0.5166666666666667,2.7658712652937494
xgboost,mean,12,10,0.7812037607334581,0.06530197870021844,0.5666666666666667,2.8929301125935654
xgboost,mean,12,20,0.7833842693284264,0.06763153414747837,0.5833333333333334,2.8812443119494744
xgboost,mean,12,30,0.7833842693284264,0.06763153414747837,0.5833333333333334,2.8812443119494744
xgboost,recency_weighted,4,10,0.805336010361699,0.02757553590573575,0.4833333333333333,2.6278961317518816
xgboost,recency_weighted,4,20,0.8068756991265319,0.027637886904552978,0.4833333333333333,2.6332347620729744
xgboost,recency_weighted,4,30,0.8068756991265319,0.027637886904552978,0.4833333333333333,2.6332347620729744
xgboost,recency_weighted,6,10,0.817211812060652,0.031425446510668184,0.5,2.611044618327644
